spotify_track_id,release_date_raw
0CLbmkYmQIWiEwnsbOkLpd,1965-02
5cAwEKmadsW4nCYe9QUvgU,1960
15BQ7vEDv2LJuh8TxWIhtd,1977-08-29
21YxK0klhpfLW8budkJaMF,1977-08-29
6ZAwEE4kTdtvyE66iRhFxR,1986-10-27
1ojRut8t5RYNmLpJkEdJ3V,2021-08-06
6sFpmdsk4UDMcDWdy4T1Kc,1990-06-01
6OGIBcJV5qV1FF5uiofnX0,2023-01-06
59QajhlzAmlJ1wIRwzLxv8,2023-01-06
5JngFjxkVIvlGSsHgUME7B,2023-01-06
2nOlu2nR0TzDooI0zc8HXj,2023-01-06
6XMvpM1luxKj9gCwvifL2D,2023-01-06
3ZYO0HGRFFdAGeb8o7F9KC,2018-03-23
3mWpUEBYnv9SIFWfixSJFx,1974-02-15
1Xf1lWBSml62NG1du3Ro14,1988-09-12
75pBjCi8cxfkp4xd68uo6O,1976-01-02
7LaCgCP7FCol0RYwMDQKwK,1988-09-12
5dXJ1SoksFkgdx3yxIoYNO,1974-02-15
3pepZAOvUCBt3qWi9Ax6Aq,1975-03-03
1QR3Wcba5NBidmxEE8DW3w,1973-01-01
3O48gtvD20jxiNtT7tWr4C,1976-01-02
097OvOx07eXC4UmdnywvoE,1975-03-25
1Ug5wxoHthwxctyWTUMGta,2009-05-25
21rpBPAlXAvBavvu5kCQzs,2022-11-04
7fmJGzyvOcbh6UANsH8Cp6,2009-05-25
3AA8xNhDC0MpqwkGX3EP5V,2000-03-06
2Xl9SgLTp16bHEVdmUuJPi,2022-11-04
2THkQauDWMvJgXFGPY4iKB,2000-03-06
5DAkzBJ48N7z6lwY4eZ0PP,2022-11-04
0rZQyxhJgVBSHXEyr7LDlg,2022-11-04
3cczdpndCyT8IpH5cm1IbJ,2022-11-04
29ceu4GvNpnHSfLeBL4O7W,2009-05-25
0AOmbw8AwDnwXhHC3OhdVB,2012-04-17
1qUHD9oPIMFHKpR12NY2KC,2012-04-17
1RXoCep9hxApPfx8UFsGZk,2009
33MnSYLvtOrbj5zwfioEiH,2012-04-17
3WG3wFBe9NgkWB1mNGE6fJ,2014-08-26
1591zSWxS0xqHniiIDowDQ,2012-04-17
3b6uenXXbpCRxXyzFzWi3J,2003-01-01
5tXPbEbEouMSEbqQHO0qQa,2005-01-01
61nJplehv0WVUKMQX0pd8O,2012-04-17
6MEc4axsWAJsOxu7ySKsHT,2009-01-01
5PntSbMHC1ud6Vvl8x56qd,1994-03-01
3oP3Tfn86FRmxAGsV0TqCp,2020-10-23
01MBhRpvFkbeRwAp7gcF2W,2005-01-01
29i8axWOLDmgbiutJb9prB,2002-01-01
0wSmZykDgah7GfaUNZUZCb,2019-04-19
14zhqtMI5xHrfCFCLhFcsn,2017-10-13
2iWfZFAF8BCi0CY4NyuP8D,2008-07-08
5r9WJVe1yhJx9ZUg30XEHQ,2006-01-01
28AgTOIZke8nitD0NNeb3G,2017-10-13
65tH2GPMFCt8JtM2PM3MiX,2014-01-01
561F1zqRwGPCTMRsLsXVtL,1972-04-01
4t8tx6o7oM6Ax66ZUU361y,1973-12-01
3NJzkMApQqAudLSgYb5Bz2,1972-04-01
1O0xeZrBDbq7HPREdmYUYK,1973-07-01
38llcrfX1arUqrEe0DRRzW,1973-12-01
51ueZKM83MTRv9rgiDfI6Y,1972-04-01
5yrsBzgHkfu2idkl2ILQis,1972-04-01
7xZJ5jmPtITfHtgT3L4tfK,1972-04-01
3pnA5QZo2MprFEv25YEF9C,1972-04-01
4ZpW3yAhj9ELYRpYqUnE68,1972-04-01
2ZaL63zLMDr6H18El2EIt9,2022-01-14
3yaAqfGcXeC02j88iaoebG,2023-01-24
1mRTSIs40qa2L7omBzQd1u,2006-10-02
2lJ4d8MCT6ZlDRHKJ1br14,2013-03-21
7Cg3F9ZsZ2TYUnlza49NYh,2010-03-29
7aLYQgzGLy8duSSdTJa1ik,2022-01-14
6t2gHlvw7kTK6M7M5f7S6K,2022-01-14
0JL9dXZ2tjMabWjVjeutKH,2022-01-14
5DAjrJqXqYtgr67pVhmUeR,2017-01-13
622fSIVOm6SPcLPNOoYeJn,2022-01-14
30QD4VRP9yEneOh0eGTrtJ,1956-01-01
1pZn8AX1WulW8IO338hE5D,1956-01-01
4smkJW6uzoHxGReZqqwHS5,1957-01-01
1LGqJ3nvxpVXDWpEzq4DJD,1933
3lO4Z6BSp773vcovgYurHg,1997-01-28
34zhjduFdQFhkRUJ230h9T,1958-01-01
78MIFwIW5oUNdaL6Sj8hTB,1956-01-01
1CTex49P0iWwzUGsMNjgaV,1957-01-01
4mQz22nF9cyWqwuErTqc6V,1958-01-01
6o5RbQYhmF4yRRw7ZArxGL,1956-01-01
3cfOd4CMv2snFaKAnMdnvK,1999-06-08
1RC5Mb0VhnlhnMlFDnrvE0,2001-01-01
4TQeNHx85xcP9YRkvJC6K1,1997-07-08
0UVIXwqfTjefBbDyY60MWB,1999-06-08
50MfV7a1pnOEcf2t9kobxW,1999-06-08
36xIOmGAoanZWR0kAFKRNO,1997-07-08
1sXeyFJMg1NM8fCS2pRWs0,2022-05-13
6wKJjrWWP4qpzYbE8oQkc4,2019-08-23
2iYcHbdJ7DrE0o9iOqMW8p,1999-06-08
7bFstEkOysInloEcaHzMUM,1999-06-08
63xdwScd1Ai1GigAwQxE8y,1972
10vkYRKw6Jjr7try1ir50G,1971-08-14
6lUXneXZ9jc3HSMHgd8oqh,1972
62r1CS9zL1FL5Ilb7hLX7n,1974-10-02
6SMHgPgNkhe9lneNTbgtel,1972-10-23
2GEDd9qtGXU7IvGgqTF6Uj,1972-10-23
49qkJtDdi3KHmENFzleve4,1975-09-19
663E41fUIDEnzN7xTnFLT0,2016-06-15
6QbcnA5zCrjiZIUBzAP4nY,1971-08-14
09kEUjIvixNShjfl3YoyWo,1972-10-23
4U6mBgGP8FXN6UH4T3AJhu,1999-08-17
1gJOqXpRjz9GeEEwQpcujK,1974-01-01
0YZ3J8xzGwLOg4yEgST1YK,1969-05-01
0Jl5bIEve3A4axcjY3EgDZ,1969-05-01
6oyYKWTbYt5Zb8tIiLZbmH,1987-10-28
1x9iOd3K1JC6tdjGZJpFgZ,1986-06-06
1uLBV01mO4YMeoUQ3jhyQn,1997-08-29
6bcBAzDTeiRo4SZX6yAQgs,1994-09-08
1HLi7j0ENx5KiBeOZPW8xA,1969-11-01
4oDZ5L8izBals6jKBJDBcX,1985-06-29
5sf1wqBZsHkpy7dPnDb7aD,1985-06-29
5MCIbKkyD1O7OZzXhzI7Rl,1985-06-29
3BWOEIkW9H7tCr8wwjzOyf,1986
6hwqHKyOBZvKUUmUJeC5gK,1985-06-29
57OfvZ1HFFTWQltTgdyj6N,1990-01-01
0tk38XKrRuNCuLNhF9CNBQ,1986
3qBed3GRu5DCMIfSS4N2Dl,1989-07-22
2WrL3s7u4m40yap7ui9RK9,1989-07-22
1uqhr88kb1ZhMZgrgi8je5,1985-06-29
19CmuECYssqkPWANF4nLWM,2000
79d6fVzRM6DRYxR302AJFY,2022-11-11
6Y5k0NupErwLzOQXDxfVFa,2001-01-01
6SgkilvKX94WfXRbhr3RCu,2001-01-01
2vwJC3c69M9B8WJpVUoKix,2000
0tKdc5LRn5omaRRJJQ5wlh,2003-01-01
6OIC1huIZ1u93ymLNR4got,2000
36in1jDriTe1PQhU4iTKkv,2000
74Afq4nheLYs6FIob8tWLQ,2000
2BVKy5DxiQLxzvwqfvOlGH,1998-01-01
3ZZq9396zv8pcn5GYVhxUi,1981-11-09
5rfJ2Bq2PEL8yBjZLzouEu,1981-11-09
3iA4foXIFpekwHyma7pRs1,1983
1ArdfXwdvwzapms9p1wxEb,1983
3AzJso06se44RPcNiNmi7c,1985-04-23
2ZgKs2gWOv4zMmfGcCgJGP,1981-11-09
4eECmNsF67SUnWGD9jFO3C,1981-11-09
0bybFti0XQtaXnVqIzTuGN,1981-11-09
0DgEjzl2zd8Fuj9yPjpEfq,1981-11-09
4hXxnHb8rmmSHW8QPY4egm,1983
7MIhUdNJtaOnDmC5nBC1fb,2022-06-17
4HjJTAkB8yAFlTClmECqWU,2022-07-22
6Ku2dAf2mm5ne7tT7QUbdF,2022-08-19
1kmQ47Sk87vxAN7TAiBpaX,2022-09-30
4Sea2XMlbP2Yt8E5CMwvbb,2022-09-09
2pOVv3ykWuc7xWRR5Tad2c,2022-08-12
1d6cJdvEoOlL5wj39NSG8U,2022-08-24
0xP5kC9fdXfKrgY2Dyp0sx,2008
12zzhQCnWxYoLdWUFgchG2,1999-01-01
378EjSDkg1OhG0Aq7gT8vn,2019-02-15
5UV2oqgMXvlkOvvtK3aT7f,2004-04-16
5DbtYgRjkUIapSm2Ilr81D,2012-12-17
3ZkA3JnqluUWzwr64BBkl4,2004-04-16
2eLrEVKhufuCkMn0NhdWUJ,2001-01-01
3eEmeP2ydpJDtl0tY91t8Y,2008-11-24
18K55OneX9jdsCiUddsWAp,2010-05-06
3kqHgBc6kh4R6iUaazvVoo,2006-05-05
6vB3dkbTERT1L4vXm5IZJn,2004-04-16
5O3zj7zm9PtGH6KS4qGJRQ,2004-04-16
4riXlLDe2TVLkuJeTRtAs1,2016-12-20
1BwrMGGhPA6GarWIYaFrW8,2016-05-27
6ydEhrdfzhI29D2NBAqUY1,1974-01-01
5AuS5Nk1vs2vJNPlwB04F1,2016-05-27
2uzCfFYh6tSNFdz14ZIf3N,2001-12-03
3FNjqlfbQ153UsLKhDIxHo,1978-01-01
63knvuoSPpfzIwdDuWRSoV,2000
7FES7rrRiopj1YLqIUyyGO,1993-11-02
2nti8TuVhtp3Gk53WUnnM4,1993-11-02
0lXxj5T6jeovmtd460qrFN,1974-01-01
4VikOud5ZmdmHH6h7uQeDB,1983-11-05
29iIRrSuANyjnwag69PHOJ,1984-01-01
3k9dGCm2R2Y70e87aMHYC3,1993-10-26
2MXqrO1RBfek6RoijghYYp,1984-01-01
3obYcaXHdTB1EvZE3PVQhd,1991-04-29
6P6rudfmKr7FyArdyEs0Mk,1983-11-05
0rliTXrA8nLBuJcxDuueWU,1987-04-29
6dOzqs6o4DNzXs4jF2v1Yq,1987-04-29
6pCZYiB2ZoLfDuapZbpKl8,1994-07-28
7mnf5omGMUwSfpwZrt5AZ0,1984-01-01
0gPQTLaqHDgdupKEok7J2x,2000-08-14
3R7fjB38qajI6JR69y5k4e,2000-08-14
0FfC67AEwBvtTWWfzzWo0m,2022-09-30
0UzsDmdpw0Q14KU4hieQss,2000-08-14
23ehR4jpFQFMfDADgFdXR7,2002-11-19
6YUUQapDEqBF1yP3iHlsut,2017-03-03
1byydVLDAt7An5Pk3SuL5j,2018-02-09
7yxwAEwY9LD120AcB4nGJx,2005-09-06
6IIOcnq93QAaKeRX1cs16v,2018-09-14
49liwSYiXr6nO0RrioYmAW,2021-07-15
2RognU2ViRdA6HxnpAITJl,1994
2PkTjm1QAJCZbJ9MqC4RqA,1985-01-01
1PQzZbitOJ6XPFg7FFzsKQ,1992-02-01
24LCJ8C0D8kx6iplic9SDV,1992-02-01
4Ft15s9T7pcG7O85VbdxVl,1999-07-27
0fAkoHmERNn6PuRqfK7411,1988-01-01
4MYOJ2AhfzdoPAjwHg79LS,1999-07-27
58tnDTHguRpHhoe6Ft6B83,1996
2dxRzFDDv3QcSMQ0vIgqMF,1992-02-01
3UA8Vjo0hQXGJnoeQF1SOL,2017-11-24
43btz2xjMKpcmjkuRsvxyg,1982
67eX1ovaHyVPUinMHeUtIM,1982
2HsjJJL4DhPCzMlnaGv7ap,1985
5JKQMoGmXwDHCodn5pFVHB,1983
43oPpqzWPSZmeiwYicmzjG,1987
0lqfBvf1Gqmmt3l5Qeirlm,1985
38Lf9Im0jQhAaKx8ehQM1S,1983
3fbVtEI5leNfYKvL7FxDz1,1987
4z8D58IC56O0JH2B818SkX,1980
24iUpyUeGv6AoikfxpRofO,1985
7cpFmkNmh3MM0WqXPSbs9f,1998-04-14
2yB721Szta49XabGt5FQ0u,1998-04-14
3IS5IWZuDJJdqBJ9XVqpbh,1998-04-14
7qvnwfrklCpXozI4ZDU3qc,2015
7gNI9f8NTCU6hLV0pLkTT7,1999
1SrTKJtKmtJtAoGYCaSnl1,2008-10-14
7FFpxe3RMrRhG63dFtgRed,2013
5DEND7UgNW3dm8OOiigYSA,2019-03-08
6wLAOahVdeEJxhEOH8byCL,2020-03-04
0jxgoC4Cph9ftWZfr6RKWC,2013-11-11
0aULRU35N9kTj6O1xMULRR,2003-03-03
1bb6bROP3OXMHcPw84MtmN,1996
2LP2uDQQ7eLMcUVE4aOpAV,1997-06-30
5jv3QxL0MFswzM1UJ2qQJM,2000-06-16
6UZS3KgNc0NF13bbtQTzD6,2003-03-03
0JRB0l3igltUQX1OmKyORy,1996
42OhQBFNIbMyxRGxyPOvQA,1997-06-30
1LFqcpp3k7r9nHBH7Lsos4,1996
2v49NJk4EhgM4xVkNKrfqc,2015-08-07
1NZWiuy0mlnsrcYL2dhKt6,2015-08-07
7FO6QgfJRKtEwZiYO0dIO9,2012-01-01
56GZHQ4E3i9w9xgRkzitd4,2022-08-19
1L7HnGxcNdScMVnjc3XRK0,2018-10-12
5OqnfFu7rdE3DEe0GoWkd7,2022-08-19
1HoEbniMQIfe79naXNRycP,2022-08-19
4Opt8AwROn5AXMQ20mNvHq,2015-08-07
36g3CdSXU0vBSOW4P1dtsZ,2015-08-07
3LEBulRQI5hHe2TUKKswUf,2012-01-01
3cVSl7SF1BNnCYUR3WYKd8,2020-06-25
2Hw2kl2Vkthv8JMRKyQkCU,1996-01-01
5yEGs6NxH8JJseKVNKeduc,2000-01-01
6AHsV0Wb4t3ttgs5P4wsf6,2009-07-10
5ii11kM3XEBh1viHC6ObhX,2009-07-10
0ids7LvMjr5LYplSnbwmHQ,2020-06-25
1PX26jqxFcahtiibUj6EYr,2019-09-17
3YqJ0iaDWM0aqEDQExd2j3,2022-04-01
5TFA0lRV0EtscGYI1784PL,2022-11-10
3FYSNSTUCqAZGfwEd8ui4l,2001-01-01
66PlVvBwKgTseZ1vCU3e46,2004-01-01
1HVVrtjLvEQx8oinUYI5Nv,2022-07-15
58LflM1owDAzQkYIL7ayCX,2004-01-01
64znnDhgrJjbxQK7dsEe3Q,2022-05-27
39zh5ufK1qVSOh6fJk4hNl,2022-08-26
10zQ7RusGiAimQv92m9wlj,2022-09-09
7ETKvvR97gJ28mAiOJoFD4,2021-03-05
74WjYdm3Lvbwnds4thYPUU,1973-01-01
54CAG8n70kKVbFV6l1zF4G,1995
3Y0EbmwdJNP7dgVqSD8vRW,2020-06-05
4ErQ9so16QNxy0srB7vJE7,2020-09-15
41kd6nWfxAytm08XVujL7q,1999-08-06
2kXLwmRycPpSQgCiQKYFn1,1998
0gxQmk1VyK2dprLpKqWKQf,2018-08-01
3b9Dae2aPvOGKNOcdhj9CP,1973-09-01
78NOjcwjSb7qSrPtKUAHiy,2012-11-06
54ujv10if5MAi8z2pPNfRV,2001
00762tXbSj2w2bQMVydJZn,2003-10-07
77nLmLxAaBcUwnwv4UX52H,2021-06-18
1y0JvYlS4piluTarpkEIug,2005-10-07
2LjEovfvxovl807CqAoJS8,2021-12-17
1acpIlnD71Anfcy2RXZkm3,2021-07-23
1m0SdzvdokTY8Q1tR2J96c,2004-11-09
08dUkfHIETgvwx0PUX5Gzc,2021-12-10
1ErweN6ViwVyyxuEr8XjMq,2013-06-21
38KY2ifDokr1n10KkBY2Tj,2008-06-24
3J5jotqUAjU479WhAiNkpU,2020-07-10
3dAgQFdruU8ufWc5GE05xC,2005-08-16
6iblnklMzUKIXAtjk5lzIy,2003-01-01
4ipZsAA3YuqCDSXiPoEGIv,2001-05-29
3XKbdb9GB6u3hsnUklQTav,2009-06-30
4AQWKGBWTR7fVuUKxi5sKE,2003-01-01
4ABua0yuWcpTotImEEJTaw,2011-05-23
3VLCtStwYsAL4LKZgeUvy3,2005-08-16
79DjV1vsU6yVoCbrQNNDdI,1999-06-01
3uJggzf2q1lCOl8EiQHFvN,2005-08-16
73ZTWCuwudUVvvWipRnQnQ,1979-04-17
77dcKrzRUI02XjHd2okARp,1981-08-01
0SW6NfA6MTCC6OWNt6SAkV,1980-06-01
5TWhLgjy8cgb6CRPnnlnn2,1979-11-01
2VV9KHwOfrS7ZOEzPZJFLJ,1982-04-01
0XqB5gOpCdI9vV3MhKQyyX,1981-08-01
5kCsIDXG306DriJZ2gViLt,1979-11-01
1OwQ7xpk7nCXlt8TqVoNl1,1980-06-01
7MJe06aTq57id8qtb1s2du,1979-11-01
7bJ6xGa3RG2dQgNiK10uAv,2014-11-04
5fJD7wh9yoSTpl9d5rgl7l,2014-11-04
5ay0cvjtVAbMLOe8gTadFh,2014-11-04
21lsdnxagzViwbRqNY0tCK,2014-11-04
5KNZME6ZAXNA4Ce6iOedU5,2014-11-04
47DeTufpEGrePu6TaVEuoN,2014-11-04
2dHnIe0JsqshUnyzcMMOhW,2014-11-04
4NpX4g7sdnZtgteu1m2m3S,2014-11-04
4GNAkByimF0pxX2vgG35Z3,2014-11-04
1G2mAZQL8xfy9wRqC6fY6K,2016-09-16
2SLZ2rX5773RS16mcqBxG7,2001
6uRH1qMz30ZBwwUG0IYE5s,2001
3kVIFDE3G89I2RPVkiRaRj,1996-08-27
6zOg9gP62RJSsKFeOBAgvH,1996-08-27
0ahRDzkKq0KEi7FRoHb0qk,2005-01-01
769geiA8btidGHda4BBDOJ,2001
7jg3Irt0hqnss3HvaPP2D2,1996-08-27
0Zze3tFRSNwL6KllmYjLgZ,1998
6iajHa34cSiD5s42Cq9miJ,2005-10-04
06EmqZJolHpHSwNKLHVmqB,2005-10-04
2ufLEVbzvEcJ3subW8jBUp,2021-02-17
7hpUWaCdqgQJHTVe2hqZob,2022-05-11
5wNpnKRUxbPoIpDXFZ5NkU,2017-03-16
7nr3RAMpV11jb07Rw2sfzk,2022-02-18
4faUCG0CdNgMx0NkMMseOl,2016-06-08
1bjVZ85Wr90swSeNub1F79,1993-01-01
64Xa40JF6SZScjZgCTY3KA,2022-02-18
1aDW8ixWyS9YIyapp5JYLu,1988-01-01
1bJAynHEPbXhmaezqhnPTu,1992
6sHsXIJoEN5JpdkGMQDJxt,1998-05-29
6N9uyMZf9pbNOuomveWscp,1994
2fhePAlCSsJplwkjqMYpVm,2019-06-28
6tBD4yjOf9P8rWwUlXdJFm,1998-05-29
0YwUJOHKYxlm5gVfIkl8Ym,1994
6N6Y1AdoGqw5H3lzli5DgL,2021-05-21
3Z9B9GQ2fFx4IRCG8bbWys,2021-08-20
5ZCv9I8mgChcYkSrLuLSTc,1998-05-29
62K7EHA67O48gg7lTtcyc2,2004
6XDSSxwOntlKPkE6wVzucb,2012-10-15
43DJZnMU894sjYBDx6HHO8,1980-01-01
6QmChI3qnlVSMHihZPzCTf,2000
46kxzCwAMxrneUFJJT1njt,2004
0fbhMix3hzu5L4XoOHU8rM,2006-06-29
32Fd3j4mqUBJ3w2LGMTmNK,2006-06-29
2nhrH1UoaHJWLFMrt1NB5w,2000
2DHJHxgnQZwkcmwvANdiui,2007
7ifFGs3u4eyKCLDeXkkGZh,2006-06-29
5arALisKmJ3zpjlC7Q6UDM,1980-01-01
43BCxznTSBLcXzu4lJ8KW5,2011-01-01
4qvUtYRNwmFzfJ2loWkQCH,2006-01-01
2yeI0FRWd1sqGpHEUc5DFm,2011-01-01
7tkka2fYf1erIg8wy8r9Lt,1991-01-01
5nwT95l5rMdQPaydjGh32q,2000-01-01
6lNJX51MnEY2BB9EHBL3XP,1991-01-01
6tAug9ksGLZb2z1RfPZJMo,1989-01-01
2WxFuSpORAwJ1XNDeBMSg9,2022-05-18
5zfWoufXTAXICVcxgR5fYO,2016-01-01
7o5VPajBu55TxEjCQs05uw,2000-01-01
7oQepKHmXDaPC3rgeLRvQu,2023-01-19
67UtSTImmThuQAxv1iEgGF,2021-05-14
6LmOjUqBMh8LdRQHanvW9k,2021-05-14
6oXjl47yMZ8AigDIqyMx0I,1986-11-05
5Vsx7Z6Pwuh2XszlvSbPb6,2021-05-14
5BqvgvMGIyLLRPPSSgrtEX,2021-05-14
2LJQHkTucSOJf9hQL0Q8ae,2008-03-28
0e7lzmD4LnSegnbDsAOgga,1988-12-12
119K6tpMsaaeDTJRUWfmRu,2011-09-16
1WXPn2DhhGnSHC0VjXJqZo,1989-10-13
3NtTKjbIK879ragqZCq3gC,2021-05-28
1yh793k8lDYfXv3DhHaIXC,2011-10-18
3QvZUbMhFBdUTmegQSkRH6,2021-05-28
75VVIB2x1h6BfxD2PqOO57,2010-01-01
6dOzblcXKWBpZt6uGwC8z8,2004-11-16
4du0TY3NTgvQGlelrBHfDL,2000-05-09
7tssql2Nvlv5IlVmvl6i8k,2001-06-18
42fB9njeMkO1jtrMyQI5cp,2010-01-01
4jyru1nUrepszk5VMBgsSn,2010-01-01
2YhE6xeWN0R9RVwEOG9lR1,1999-10-25
1RPjIjy3L87OVrhhzxug6j,2002-01-01
15wdOEqRACMIIzUySPe3DF,2002-01-01
0YWzxq9RF3YW3cVlx20tnA,2013
79MPQusu1yEsrOKVF6lRYz,2013
4jbKycNDJNljQNlGx0B2jx,2013
7MLFFmgellBUse8m8MiAa3,2013
1XHT2kjA7ALtCD85JPe9oj,2013
3SiBe9HRopGnuzfl4s2pWw,2013
0xBIT7wT6GMbxXNQzyFoDK,2022-09-23
28kkMPsoW1tIg0hEmvEjcb,2013
6Q3JFwQ0EoAO7gosrWI3na,2022-12-16
0HjBQY85kUSCOCCKhvO4uS,2011-11-28
565YV6boEnxYWgg0T8oZxK,2011-11-28
0NMVRsqVoYEa7g6VZWcJg7,2009-09-16
6Eu4upXqRZxGTJref5U5c4,2022-12-16
0LCmcvoMVhUpeGSuHQVpnm,2008-04-15
3nc9vQ8vdLdXTMaigOKWrk,2008-04-15
606BZSenGHNVQ9UqXMSZbP,2008-04-15
1ldyYwVxeIbzjxBraWg9s8,2021-09-23
5YVjkwjEqBpFV1AjJAmb4P,2022-12-09
2zJ4fZY3Mevo75wJtmG9Ud,2005-04-19
46exFQslViWJ7WxsGkNWgu,2010-11-23
3ceAaa8IDMI5YDiackOKXO,1999-12-21
44AiTNJgT1LTz3hAeOjng9,1999-12-21
2r9e9UN0arHHL1XlhRSWSV,2001-11-06
4nsjPf9X0eykIgdaHJVoHp,1999-12-21
0NaZv7r1DmX86VKbyv1Rqs,2003-10-07
2rZh6mbXoW4ZgFOKEch0nY,1999-12-21
1tiK3va7TeUzpGWKQ9dS8b,1999-12-21
5yZfpcZE2sPP8GB7K07gHK,1999-12-21
3ZyMRe0jlSqffPBMeHUZFX,2007-03-12
6JusI70TeT9M2O1MXyXRRv,2007-03-12
51UJt6m37i6zpHEsASEdi7,1997-01-25
112PgZaSiXk8Mqem2Krgtq,2007-03-12
5JESuE80fvausWHjcT9QVh,1994-06-16
35E6odHU6yHAN0harHjemH,2007-03-12
3PHc0M7QXIwPUDnZ9dBVCu,2021-08-04
2zcPAFEc7mhULI9PZMBWUx,2007-03-12
6MwIBSBiAMGomp4I80Xkgw,1995-08-02
2uBmcHPBZtskiCQhCgmSs0,2007-03-12
7hfRrdFJgFKK3cJ4rmkecE,1997
6hxn98poTu1O4YZfafvC18,1997
4TqAoRSW8kOKfO4y5R0GLy,1999
2XQY54Im8VrO4sd2tAmiv4,2005-04-20
2nqVVwUI2MJ7MaphpCF1P3,2005-10-04
2dieHErJLwG7fOzD8WAtFO,1997
5qjESLw4uzDNvG2V5QIoaS,2005-04-20
4TQOC2AhsD96oPxAC6NB6w,2011-07-05
1Mlbd9nq8cSCO3qXySADBm,2005-04-20
02dwHTP8NS3rOaOWhg8j7V,1997
300QUH7Q7FncaEo8Fcvwgp,1998-06-23
42QrQFst462IHFXR19hxZQ,2007-01-01
4kWqIWkEN1XMOMyWo6FN4k,2007-01-01
4iN0LgZ4SwAIVJ7VRrsd27,2004-02-16
4sP1BjxO9FtKoG0BaVSYeE,2005-07-27
2AAsziSTEQoTMIyXAunJbY,1996-03-26
3T8er6dZvW6S792VGSeO4X,1999-09-04
7IrvMzfqi5kuAVot5kHrWT,1999-10-07
6aN8TKLXGFkELIwJfCWZzi,1998-06-23
01Ql3SAvnNIXQRO4Ajjwyl,1996-03-26
67I2ref0Bz0lLOzzzANTHG,2022-10-12
3d4BUW2iX1HagWRRkat9l7,2022-12-07
5cfKBuE5XKtlaNOVjQwA9H,2020-01-03
4Ndcwn2iAt1MdU6lpw24ZQ,2020-02-26
4n5TcFPSfqANXw8CpmKZrY,2020-02-26
7goimum9y9Nb030Frh6K3R,2022-09-28
5JutbNkyQL9RlvmH8w9L3V,2019-02-07
10qd1qV1V08UqwYvTKyUQm,2016-10-17
6FJamQryHRITSdGXQFsWyg,2018-07-11
0b4C8AiF7eVbZCNGFrx1rv,2019-11-22
1DoTRhlog44wbVaK5ERhQV,2006-08-29
7fUuC299Gjpe7gkW3pBbZp,1992-01-01
57xX3bw17BSVUu5WXGwoNw,1984-01-01
17CjK3UlTIKqklXjOf9mIc,2006-08-29
49NsFSiOiBOYDAYfZz4fjl,1995-11-01
6PrExPgJLYAX9mH5p41gOm,1994-01-01
5ZKMEtR8q9zgszkYk2HU1K,2006-08-29
3YoLl2RHRhzKg3WhpaFRES,1989-01-01
0F8RVdqPI9xqWDMjsphTMK,2006-08-29
1tFU8HF3b9Xo5y4sneylHh,1992-01-01
5OwFcVt4icprLmc5bO9ruK,2009-03-24
2shZC1aewiGkuHbpWBZ5lS,2006
3UGGMTCBHy16YGzLbR3SeA,2001
5an6zLElxCiCAEbeInEqRY,1999-11-05
0krBW7tRMlpwoLpYqTKOlH,2005
3NAbsREctrB4ApvtNIILlN,2009
4Bx95tG3pAxXmNElIEpFzg,1999-11-05
279uLPwgP1K5AKznOaF1JQ,2004
2QE8R10kBgZkgosYsrChT7,2002-05-21
2ADk8SHOlUdjQS6YbbYGtF,2005
69Q2LXoskGHY5NVyrHyMlh,1995-06-09
2RZtx21gOL0GwRxd23T3S6,1988-01-01
5KW8kOHmXqkDEdj6JyP3dJ,2019-11-18
2HRDR52ijh8GjiBr1MD1A2,1987-10-21
4MezfRc3Yw4m7PvFPF85o8,1997-02-14
5zDRx2IlpoiNHBpmG4btVN,2021-02-19
4b5m9ozBsFjIhDbg0IRpbL,1987-10-21
6cEIXTWcpzWdUfs7KZox3j,2006
0f6cGe7JVOKXfTUZCvj43L,2012-09-01
34iOH7LY3vme5rQxsVILZ4,1980-06-01
5fbQCQt91LsVgXusFS0CCD,1979-06-01
1Bq65xKgu0kjSUMUlfWyPl,1979-10-07
58vvxoXqQicDlUFJHfOuEs,2010
0rcLhYRihks3t4lFPtHhQV,1979-06-01
4ZuC5MfGjRQs3pZtPxqMYP,1979-06-01
3iMq9V0Ece9ubjWAYVcMwj,1979-06-01
7k42ztYdHyKWrKrENxwjkV,1980-03-18
5EabbLQZbdhCqG6aK9PFLU,1979-06-01
4lmYkAt0bgbNW2BhMXLWpa,2010
1PC5GV3OaoXx5em8ttQOMI,1972
5AQpbyFoQmkOVwmlhKN4ii,1972
5qZKuuKGngifO5psg19XdO,1972
6G3NoUqDpqD3Rgfel2pD6s,1976-09
6TXAZHsvrI7Ki20wTZAeu7,1976-09
55ROr3cl3yi4YRBgfpDy1d,1972
43sdRsmJFcSnlTWTVRhYtz,1972
0brNZe8nwXnP21N6vK7pQF,1981-02
7FgjfoVQ6Wn1Nm53N5Upn8,1972
43niiTshfUdTN32wHykv7h,1974-04-30
60fUDmIWuKhngaeBIVhqIV,2016-06-17
0dDs144SVansAFynvKYQMW,2022-10-14
5uunXHE4kIW6uS4HWAXaOQ,2016-06-17
5OjCsHeByDYEGxMrb1z8KQ,2005-09-07
1GWtUkDQk7XC35r7kTPfqx,2021-04-30
4PWxt9Fy949kUtkEi2GI5V,2012-06-26
